postal_code,city,department,insee_code,city_norm
66760,DORRES,PYRENEES ORIENTALES,66062,dorres
66480,LES CLUSES,PYRENEES ORIENTALES,66063,les cluses
66120,EGAT,PYRENEES ORIENTALES,66064,egat
66200,ELNE,PYRENEES ORIENTALES,66065,elne
66760,ENVEITG,PYRENEES ORIENTALES,66066,enveitg
66800,ERR,PYRENEES ORIENTALES,66067,err
66360,ESCARO,PYRENEES ORIENTALES,66068,escaro
66600,ESPIRA DE L AGLY,PYRENEES ORIENTALES,66069,espira de l agly
66320,ESPIRA DE CONFLENT,PYRENEES ORIENTALES,66070,espira de conflent
66310,ESTAGEL,PYRENEES ORIENTALES,66071,estagel
66800,ESTAVAR,PYRENEES ORIENTALES,66072,estavar
66320,ESTOHER,PYRENEES ORIENTALES,66073,estoher
66500,EUS,PYRENEES ORIENTALES,66074,eus
66800,EYNE,PYRENEES ORIENTALES,66075,eyne
66730,FELLUNS,PYRENEES ORIENTALES,66076,felluns
66220,FENOUILLET,PYRENEES ORIENTALES,66077,fenouillet
66820,FILLOLS,PYRENEES ORIENTALES,66078,fillols
66320,FINESTRET,PYRENEES ORIENTALES,66079,finestret
66360,FONTPEDROUSE,PYRENEES ORIENTALES,66080,fontpedrouse
66210,FONTRABIOUSE,PYRENEES ORIENTALES,66081,fontrabiouse
66210,FORMIGUERES,PYRENEES ORIENTALES,66082,formigueres
66220,FOSSE,PYRENEES ORIENTALES,66083,fosse
66300,FOURQUES,PYRENEES ORIENTALES,66084,fourques
66820,FUILLA,PYRENEES ORIENTALES,66085,fuilla
66320,GLORIANES,PYRENEES ORIENTALES,66086,glorianes
66480,LAS ILLAS,PYRENEES ORIENTALES,66087,las illas
66130,ILLE SUR TET,PYRENEES ORIENTALES,66088,ille sur tet
66320,JOCH,PYRENEES ORIENTALES,66089,joch
66360,JUJOLS,PYRENEES ORIENTALES,66090,jujols
66230,LAMANERE,PYRENEES ORIENTALES,66091,lamanere
66720,LANSAC,PYRENEES ORIENTALES,66092,lansac
66740,LAROQUE DES ALBERES,PYRENEES ORIENTALES,66093,laroque des alberes
66200,LATOUR BAS ELNE,PYRENEES ORIENTALES,66094,latour bas elne
66760,LATOUR DE CAROL,PYRENEES ORIENTALES,66095,latour de carol
66720,LATOUR DE FRANCE,PYRENEES ORIENTALES,66096,latour de france
66220,LESQUERDE,PYRENEES ORIENTALES,66097,lesquerde
66210,LA LLAGONNE,PYRENEES ORIENTALES,66098,la llagonne
66300,LLAURO,PYRENEES ORIENTALES,66099,llauro
66800,LLO,PYRENEES ORIENTALES,66100,llo
66300,LLUPIA,PYRENEES ORIENTALES,66101,llupia
66360,MANTET,PYRENEES ORIENTALES,66102,mantet
66320,MARQUIXANES,PYRENEES ORIENTALES,66103,marquixanes
66500,LOS MASOS,PYRENEES ORIENTALES,66104,los masos
66210,MATEMALE,PYRENEES ORIENTALES,66105,matemale
66480,MAUREILLAS LAS ILLAS,PYRENEES ORIENTALES,66106,maureillas las illas
66460,MAURY,PYRENEES ORIENTALES,66107,maury
66170,MILLAS,PYRENEES ORIENTALES,66108,millas
66500,MOLITG LES BAINS,PYRENEES ORIENTALES,66109,molitg les bains
66130,MONTALBA LE CHATEAU,PYRENEES ORIENTALES,66111,montalba le chateau
66300,MONTAURIOL,PYRENEES ORIENTALES,66112,montauriol
66110,MONTBOLO,PYRENEES ORIENTALES,66113,montbolo
66200,MONTESCOT,PYRENEES ORIENTALES,66114,montescot
66740,MONTESQUIEU DES ALBERES,PYRENEES ORIENTALES,66115,montesquieu des alberes
66150,MONTFERRER,PYRENEES ORIENTALES,66116,montferrer
66210,MONT LOUIS,PYRENEES ORIENTALES,66117,mont louis
66720,MONTNER,PYRENEES ORIENTALES,66118,montner
66500,MOSSET,PYRENEES ORIENTALES,66119,mosset
66340,NAHUJA,PYRENEES ORIENTALES,66120,nahuja
66170,NEFIACH,PYRENEES ORIENTALES,66121,nefiach
66500,NOHEDES,PYRENEES ORIENTALES,66122,nohedes
66360,NYER,PYRENEES ORIENTALES,66123,nyer
66120,FONT ROMEU ODEILLO VIA,PYRENEES ORIENTALES,66124,font romeu odeillo via
66360,OLETTE,PYRENEES ORIENTALES,66125,olette
66400,OMS,PYRENEES ORIENTALES,66126,oms
66600,OPOUL PERILLOS,PYRENEES ORIENTALES,66127,opoul perillos
66360,OREILLA,PYRENEES ORIENTALES,66128,oreilla
66560,ORTAFFA,PYRENEES ORIENTALES,66129,ortaffa
66340,OSSEJA,PYRENEES ORIENTALES,66130,osseja
66340,PALAU DE CERDAGNE,PYRENEES ORIENTALES,66132,palau de cerdagne
66690,PALAU DEL VIDRE,PYRENEES ORIENTALES,66133,palau del vidre
66300,PASSA,PYRENEES ORIENTALES,66134,passa
66600,PERILLOS,PYRENEES ORIENTALES,66135,perillos
66000,PERPIGNAN,PYRENEES ORIENTALES,66136,perpignan
66480,LE PERTHUS,PYRENEES ORIENTALES,66137,le perthus
66600,PEYRESTORTES,PYRENEES ORIENTALES,66138,peyrestortes
66730,PEZILLA DE CONFLENT,PYRENEES ORIENTALES,66139,pezilla de conflent
66370,PEZILLA LA RIVIERE,PYRENEES ORIENTALES,66140,pezilla la riviere
66380,PIA,PYRENEES ORIENTALES,66141,pia
66210,PLANES,PYRENEES ORIENTALES,66142,planes
66720,PLANEZES,PYRENEES ORIENTALES,66143,planezes
66450,POLLESTRES,PYRENEES ORIENTALES,66144,pollestres
66300,PONTEILLA,PYRENEES ORIENTALES,66145,ponteilla
66760,PORTA,PYRENEES ORIENTALES,66146,porta
66760,PORTE PUYMORENS,PYRENEES ORIENTALES,66147,porte puymorens
66660,PORT VENDRES,PYRENEES ORIENTALES,66148,port vendres
66500,PRADES,PYRENEES ORIENTALES,66149,prades
66230,PRATS DE MOLLO LA PRESTE,PYRENEES ORIENTALES,66150,prats de mollo la preste
66730,PRATS DE SOURNIA,PYRENEES ORIENTALES,66151,prats de sournia
66220,PRUGNANES,PYRENEES ORIENTALES,66152,prugnanes
66130,PRUNET ET BELPUIG,PYRENEES ORIENTALES,66153,prunet et belpuig
66210,PUYVALADOR,PYRENEES ORIENTALES,66154,puyvalador
66360,PY,PYRENEES ORIENTALES,66155,py
66730,RABOUILLET,PYRENEES ORIENTALES,66156,rabouillet
66360,RAILLEU,PYRENEES ORIENTALES,66157,railleu
66720,RASIGUERES,PYRENEES ORIENTALES,66158,rasigueres
66210,REAL,PYRENEES ORIENTALES,66159,real
66400,REYNES,PYRENEES ORIENTALES,66160,reynes
66500,RIA SIRACH,PYRENEES ORIENTALES,66161,ria sirach
66320,RIGARDA,PYRENEES ORIENTALES,66162,rigarda
66480,RIUNOGUES,PYRENEES ORIENTALES,66163,riunogues
66600,RIVESALTES,PYRENEES ORIENTALES,66164,rivesaltes
66320,RODES,PYRENEES ORIENTALES,66165,rodes
66360,SAHORRE,PYRENEES ORIENTALES,66166,sahorre
66800,SAILLAGOUSE,PYRENEES ORIENTALES,66167,saillagouse
66690,ST ANDRE,PYRENEES ORIENTALES,66168,st andre
66220,ST ARNAC,PYRENEES ORIENTALES,66169,st arnac
66300,STE COLOMBE DE LA COMMAND,PYRENEES ORIENTALES,66170,ste colombe de la command
66750,ST CYPRIEN,PYRENEES ORIENTALES,66171,st cyprien
66240,ST ESTEVE,PYRENEES ORIENTALES,66172,st esteve
66170,ST FELIU D AMONT,PYRENEES ORIENTALES,66173,st feliu d amont
66170,ST FELIU D AVALL,PYRENEES ORIENTALES,66174,st feliu d avall
66740,ST GENIS DES FONTAINES,PYRENEES ORIENTALES,66175,st genis des fontaines
66510,ST HIPPOLYTE,PYRENEES ORIENTALES,66176,st hippolyte
66300,ST JEAN LASSEILLE,PYRENEES ORIENTALES,66177,st jean lasseille
66400,ST JEAN PLA DE CORTS,PYRENEES ORIENTALES,66178,st jean pla de corts
66260,ST LAURENT DE CERDANS,PYRENEES ORIENTALES,66179,st laurent de cerdans
66250,ST LAURENT DE LA SALANQUE,PYRENEES ORIENTALES,66180,st laurent de la salanque
66800,STE LEOCADIE,PYRENEES ORIENTALES,66181,ste leocadie
66470,STE MARIE,PYRENEES ORIENTALES,66182,ste marie
66110,ST MARSAL,PYRENEES ORIENTALES,66183,st marsal
66220,ST MARTIN,PYRENEES ORIENTALES,66184,st martin
66130,ST MICHEL DE LLOTES,PYRENEES ORIENTALES,66185,st michel de llotes
66140,ST NAZAIRE,PYRENEES ORIENTALES,66186,st nazaire
66220,ST PAUL DE FENOUILLET,PYRENEES ORIENTALES,66187,st paul de fenouillet
66210,ST PIERRE DELS FORCATS,PYRENEES ORIENTALES,66188,st pierre dels forcats
66280,SALEILLES,PYRENEES ORIENTALES,66189,saleilles
66600,SALSES LE CHATEAU,PYRENEES ORIENTALES,66190,salses le chateau
66360,SANSA,PYRENEES ORIENTALES,66191,sansa
66210,SAUTO,PYRENEES ORIENTALES,66192,sauto
66360,SERDINYA,PYRENEES ORIENTALES,66193,serdinya
66230,SERRALONGUE,PYRENEES ORIENTALES,66194,serralongue
66270,LE SOLER,PYRENEES ORIENTALES,66195,le soler
66690,SOREDE,PYRENEES ORIENTALES,66196,sorede
66360,SOUANYAS,PYRENEES ORIENTALES,66197,souanyas
66730,SOURNIA,PYRENEES ORIENTALES,66198,sournia
66400,TAILLET,PYRENEES ORIENTALES,66199,taillet
66360,TALAU,PYRENEES ORIENTALES,66200,talau
66320,TARERACH,PYRENEES ORIENTALES,66201,tarerach
66120,TARGASSONNE,PYRENEES ORIENTALES,66202,targassonne
66110,TAULIS,PYRENEES ORIENTALES,66203,taulis
66500,TAURINYA,PYRENEES ORIENTALES,66204,taurinya
66720,TAUTAVEL,PYRENEES ORIENTALES,66205,tautavel
66230,LE TECH,PYRENEES ORIENTALES,66206,le tech
66300,TERRATS,PYRENEES ORIENTALES,66207,terrats
66200,THEZA,PYRENEES ORIENTALES,66208,theza
66360,THUES ENTRE VALLS,PYRENEES ORIENTALES,66209,thues entre valls
66300,THUIR,PYRENEES ORIENTALES,66210,thuir
66300,TORDERES,PYRENEES ORIENTALES,66211,torderes
66440,TORREILLES,PYRENEES ORIENTALES,66212,torreilles
66350,TOULOUGES,PYRENEES ORIENTALES,66213,toulouges
66300,TRESSERRE,PYRENEES ORIENTALES,66214,tresserre
66130,TREVILLACH,PYRENEES ORIENTALES,66215,trevillach
66220,TRILLA,PYRENEES ORIENTALES,66216,trilla
66300,TROUILLAS,PYRENEES ORIENTALES,66217,trouillas
66760,UR,PYRENEES ORIENTALES,66218,ur
66500,URBANYA,PYRENEES ORIENTALES,66219,urbanya
66340,VALCEBOLLERE,PYRENEES ORIENTALES,66220,valcebollere
66320,VALMANYA,PYRENEES ORIENTALES,66221,valmanya
66820,VERNET LES BAINS,PYRENEES ORIENTALES,66222,vernet les bains
66500,VILLEFRANCHE DE CONFLENT,PYRENEES ORIENTALES,66223,villefranche de conflent
66410,VILLELONGUE DE LA SALANQU,PYRENEES ORIENTALES,66224,villelongue de la salanqu
66740,VILLELONGUE DELS MONTS,PYRENEES ORIENTALES,66225,villelongue dels monts
66300,VILLEMOLAQUE,PYRENEES ORIENTALES,66226,villemolaque
66180,VILLENEUVE DE LA RAHO,PYRENEES ORIENTALES,66227,villeneuve de la raho
66610,VILLENEUVE LA RIVIERE,PYRENEES ORIENTALES,66228,villeneuve la riviere
66760,VILLENEUVE DES ESCALDES,PYRENEES ORIENTALES,66229,villeneuve des escaldes
66320,VINCA,PYRENEES ORIENTALES,66230,vinca
66600,VINGRAU,PYRENEES ORIENTALES,66231,vingrau
66220,VIRA,PYRENEES ORIENTALES,66232,vira
66400,VIVES,PYRENEES ORIENTALES,66233,vives
66730,LE VIVIER,PYRENEES ORIENTALES,66234,le vivier
66230,LA PRESTE,PYRENEES ORIENTALES,66900,la preste
66420,PORT BARCARES,PYRENEES ORIENTALES,66901,port barcares
66210,SUPERBOLQUERE,PYRENEES ORIENTALES,66904,superbolquere
66700,ARGELES PLAGE,PYRENEES ORIENTALES,66910,argeles plage
66140,CANET PLAGE,PYRENEES ORIENTALES,66920,canet plage
66750,ST CYPRIEN PLAGE,PYRENEES ORIENTALES,66930,st cyprien plage
66120,ODEILLO VIA,PYRENEES ORIENTALES,66940,odeillo via
67204,ACHENHEIM,BAS RHIN,67001,achenheim
67320,ADAMSWILLER,BAS RHIN,67002,adamswiller
67220,ALBE,BAS RHIN,67003,albe
67310,ALLENWILLER,BAS RHIN,67004,allenwiller
67270,ALTECKENDORF,BAS RHIN,67005,alteckendorf
67490,ALTENHEIM,BAS RHIN,67006,altenheim
67160,ALTENSTADT,BAS RHIN,67007,altenstadt
67120,ALTORF,BAS RHIN,67008,altorf
67260,ALTWILLER,BAS RHIN,67009,altwiller
67140,ANDLAU,BAS RHIN,67010,andlau
67390,ARTOLSHEIM,BAS RHIN,67011,artolsheim
67250,ASCHBACH,BAS RHIN,67012,aschbach
67320,ASSWILLER,BAS RHIN,67013,asswiller
67480,AUENHEIM,BAS RHIN,67014,auenheim
67370,AVENHEIM,BAS RHIN,67015,avenheim
67120,AVOLSHEIM,BAS RHIN,67016,avolsheim
67320,BAERENDORF,BAS RHIN,67017,baerendorf
67310,BALBRONN,BAS RHIN,67018,balbronn
67600,BALDENHEIM,BAS RHIN,67019,baldenheim
67130,BAREMBACH,BAS RHIN,67020,barembach
67140,BARR,BAS RHIN,67021,barr
67220,BASSEMBERG,BAS RHIN,67022,bassemberg
67500,BATZENDORF,BAS RHIN,67023,batzendorf
67370,BEHLENHEIM,BAS RHIN,67024,behlenheim
67930,BEINHEIM,BAS RHIN,67025,beinheim
67130,BELLEFOSSE,BAS RHIN,67026,bellefosse
67130,BELMONT,BAS RHIN,67027,belmont
67230,BENFELD,BAS RHIN,67028,benfeld
67320,BERG,BAS RHIN,67029,berg
67310,BERGBIETEN,BAS RHIN,67030,bergbieten
67210,BERNARDSWILLER,BAS RHIN,67031,bernardswiller
67140,BERNARDVILLE,BAS RHIN,67032,bernardville
67170,BERNOLSHEIM,BAS RHIN,67033,bernolsheim
67370,BERSTETT,BAS RHIN,67034,berstett
67170,BERSTHEIM,BAS RHIN,67035,berstheim
67320,BETTWILLER,BAS RHIN,67036,bettwiller
67360,BIBLISHEIM,BAS RHIN,67037,biblisheim
67720,BIETLENHEIM,BAS RHIN,67038,bietlenheim
67170,BILWISHEIM,BAS RHIN,67039,bilwisheim
67600,BINDERNHEIM,BAS RHIN,67040,bindernheim
67440,BIRKENWALD,BAS RHIN,67041,birkenwald
67160,BIRLENBACH,BAS RHIN,67042,birlenbach
67800,BISCHHEIM,BAS RHIN,67043,bischheim
67340,BISCHHOLTZ,BAS RHIN,67044,bischholtz
67870,BISCHOFFSHEIM,BAS RHIN,67045,bischoffsheim
67240,BISCHWILLER,BAS RHIN,67046,bischwiller
67260,BISSERT,BAS RHIN,67047,bissert
67350,BITSCHHOFFEN,BAS RHIN,67048,bitschhoffen
67113,BLAESHEIM,BAS RHIN,67049,blaesheim
67130,BLANCHERUPT,BAS RHIN,67050,blancherupt
67650,BLIENSCHWILLER,BAS RHIN,67051,blienschwiller
67530,BOERSCH,BAS RHIN,67052,boersch
67390,BOESENBIESEN,BAS RHIN,67053,boesenbiesen
67150,BOLSENHEIM,BAS RHIN,67054,bolsenheim
67860,BOOFZHEIM,BAS RHIN,67055,boofzheim
67390,BOOTZHEIM,BAS RHIN,67056,bootzheim
67330,BOSSELSHAUSEN,BAS RHIN,67057,bosselshausen
67270,BOSSENDORF,BAS RHIN,67058,bossendorf
67420,BOURG BRUCHE,BAS RHIN,67059,bourg bruche
67140,BOURGHEIM,BAS RHIN,67060,bourgheim
67330,BOUXWILLER,BAS RHIN,67061,bouxwiller
67220,BREITENAU,BAS RHIN,67062,breitenau
67220,BREITENBACH,BAS RHIN,67063,breitenbach
67160,BREMMELBACH,BAS RHIN,67064,bremmelbach
67112,BREUSCHWICKERSHEIM,BAS RHIN,67065,breuschwickersheim
67130,LA BROQUE,BAS RHIN,67066,la broque
67170,BRUMATH,BAS RHIN,67067,brumath
67350,BUSWILLER,BAS RHIN,67068,buswiller
67470,BUHL,BAS RHIN,67069,buhl
67260,BURBACH,BAS RHIN,67070,burbach
67320,BUST,BAS RHIN,67071,bust
67430,BUTTEN,BAS RHIN,67072,butten
67730,CHATENOIS,BAS RHIN,67073,chatenois
67160,CLEEBOURG,BAS RHIN,67074,cleebourg
67510,CLIMBACH,BAS RHIN,67075,climbach
67420,COLROY LA ROCHE,BAS RHIN,67076,colroy la roche
67310,COSSWILLER,BAS RHIN,67077,cosswiller
67310,CRASTATT,BAS RHIN,67078,crastatt
67470,CROETTWILLER,BAS RHIN,67079,croettwiller
67120,DACHSTEIN,BAS RHIN,67080,dachstein
67310,DAHLENHEIM,BAS RHIN,67081,dahlenheim
67770,DALHUNDEN,BAS RHIN,67082,dalhunden
67110,DAMBACH,BAS RHIN,67083,dambach
67650,DAMBACH LA VILLE,BAS RHIN,67084,dambach la ville
67310,DANGOLSHEIM,BAS RHIN,67085,dangolsheim
67150,DAUBENSAND,BAS RHIN,67086,daubensand
67350,DAUENDORF,BAS RHIN,67087,dauendorf
67430,DEHLINGEN,BAS RHIN,67088,dehlingen
67490,DETTWILLER,BAS RHIN,67089,dettwiller
67230,DIEBOLSHEIM,BAS RHIN,67090,diebolsheim
67260,DIEDENDORF,BAS RHIN,67091,diedendorf
67220,DIEFFENBACH AU VAL,BAS RHIN,67092,dieffenbach au val
67360,DIEFFENBACH LES WOERTH,BAS RHIN,67093,dieffenbach les woerth
67650,DIEFFENTHAL,BAS RHIN,67094,dieffenthal
67430,DIEMERINGEN,BAS RHIN,67095,diemeringen
67440,DIMBSTHAL,BAS RHIN,67096,dimbsthal
67370,DINGSHEIM,BAS RHIN,67097,dingsheim
67190,DINSHEIM,BAS RHIN,67098,dinsheim
67430,DOMFESSEL,BAS RHIN,67099,domfessel
67170,DONNENHEIM,BAS RHIN,67100,donnenheim
67120,DORLISHEIM,BAS RHIN,67101,dorlisheim
67117,DOSSENHEIM KOCHERSBERG,BAS RHIN,67102,dossenheim kochersberg
67330,DOSSENHEIM SUR ZINSEL,BAS RHIN,67103,dossenheim sur zinsel
67160,DRACHENBRONN BIRLENBACH,BAS RHIN,67104,drachenbronn birlenbach
67320,DRULINGEN,BAS RHIN,67105,drulingen
67410,DRUSENHEIM,BAS RHIN,67106,drusenheim
67270,DUNTZENHEIM,BAS RHIN,67107,duntzenheim
67120,DUPPIGHEIM,BAS RHIN,67108,duppigheim
67270,DURNINGEN,BAS RHIN,67109,durningen
67360,DURRENBACH,BAS RHIN,67110,durrenbach
67320,DURSTEL,BAS RHIN,67111,durstel
67120,DUTTLENHEIM,BAS RHIN,67112,duttlenheim
67470,EBERBACH SELTZ,BAS RHIN,67113,eberbach seltz
67110,EBERBACH WOERTH,BAS RHIN,67114,eberbach woerth
67600,EBERSHEIM,BAS RHIN,67115,ebersheim
67600,EBERSMUNSTER,BAS RHIN,67116,ebersmunster
67700,ECKARTSWILLER,BAS RHIN,67117,eckartswiller
67201,ECKBOLSHEIM,BAS RHIN,67118,eckbolsheim
67550,ECKWERSHEIM,BAS RHIN,67119,eckwersheim
67140,EICHHOFFEN,BAS RHIN,67120,eichhoffen
67390,ELSENHEIM,BAS RHIN,67121,elsenheim
67710,WANGENBOURG ENGENTHAL,BAS RHIN,67122,wangenbourg engenthal
67350,ENGWILLER,BAS RHIN,67123,engwiller
67960,ENTZHEIM,BAS RHIN,67124,entzheim
67680,EPFIG,BAS RHIN,67125,epfig
67290,ERCKARTSWILLER,BAS RHIN,67126,erckartswiller
67120,ERGERSHEIM,BAS RHIN,67127,ergersheim
67120,ERNOLSHEIM BRUCHE,BAS RHIN,67128,ernolsheim bruche
67330,ERNOLSHEIM LES SAVERNE,BAS RHIN,67129,ernolsheim les saverne
67150,ERSTEIN,BAS RHIN,67130,erstein
67114,ESCHAU,BAS RHIN,67131,eschau
67360,ESCHBACH,BAS RHIN,67132,eschbach
67320,ESCHBOURG,BAS RHIN,67133,eschbourg
67320,ESCHWILLER,BAS RHIN,67134,eschwiller
67350,ETTENDORF,BAS RHIN,67135,ettendorf
67320,EYWILLER,BAS RHIN,67136,eywiller
67640,FEGERSHEIM,BAS RHIN,67137,fegersheim
67117,FESSENHEIM LE BAS,BAS RHIN,67138,fessenheim le bas
67310,FLEXBOURG,BAS RHIN,67139,flexbourg
67480,FORSTFELD,BAS RHIN,67140,forstfeld
67580,FORSTHEIM,BAS RHIN,67141,forstheim
67480,FORT LOUIS,BAS RHIN,67142,fort louis
67220,FOUCHY,BAS RHIN,67143,fouchy
67130,FOUDAY,BAS RHIN,67144,fouday
67490,FRIEDOLSHEIM,BAS RHIN,67145,friedolsheim
67860,FRIESENHEIM,BAS RHIN,67146,friesenheim
67360,FROESCHWILLER,BAS RHIN,67147,froeschwiller
67290,FROHMUHL,BAS RHIN,67148,frohmuhl
67700,FURCHHAUSEN,BAS RHIN,67149,furchhausen
67117,FURDENHEIM,BAS RHIN,67150,furdenheim
67760,GAMBSHEIM,BAS RHIN,67151,gambsheim
67400,GEISPOLSHEIM,BAS RHIN,67152,geispolsheim
67270,GEISWILLER,BAS RHIN,67153,geiswiller
67150,GERSTHEIM,BAS RHIN,67154,gerstheim
67140,GERTWILLER,BAS RHIN,67155,gertwiller
67170,GEUDERTHEIM,BAS RHIN,67156,geudertheim
67370,GIMBRETT,BAS RHIN,67157,gimbrett
67270,GINGSHEIM,BAS RHIN,67158,gingsheim
67320,GOERLINGEN,BAS RHIN,67159,goerlingen
67360,GOERSDORF,BAS RHIN,67160,goersdorf
67700,GOTTENHOUSE,BAS RHIN,67161,gottenhouse
67490,GOTTESHEIM,BAS RHIN,67162,gottesheim
67270,GOUGENHEIM,BAS RHIN,67163,gougenheim
67210,GOXWILLER,BAS RHIN,67164,goxwiller
67130,GRANDFONTAINE,BAS RHIN,67165,grandfontaine
67350,GRASSENDORF,BAS RHIN,67166,grassendorf
67190,GRENDELBRUCH,BAS RHIN,67167,grendelbruch
67190,GRESSWILLER,BAS RHIN,67168,gresswiller
67240,GRIES,BAS RHIN,67169,gries
67110,GRIESBACH,BAS RHIN,67170,griesbach
67330,GRIESBACH LE BASTBERG,BAS RHIN,67171,griesbach le bastberg
67210,GRIESHEIM PRES MOLSHEIM,BAS RHIN,67172,griesheim pres molsheim
67370,GRIESHEIM SUR SOUFFEL,BAS RHIN,67173,griesheim sur souffel
67110,GUMBRECHTSHOFFEN,BAS RHIN,67174,gumbrechtshoffen
67110,GUNDERSHOFFEN,BAS RHIN,67176,gundershoffen
67360,GUNSTETT,BAS RHIN,67177,gunstett
67320,GUNGWILLER,BAS RHIN,67178,gungwiller
67700,HAEGEN,BAS RHIN,67179,haegen
67500,HAGUENAU,BAS RHIN,67180,haguenau
67117,HANDSCHUHEIM,BAS RHIN,67181,handschuheim
67980,HANGENBIETEN,BAS RHIN,67182,hangenbieten
67260,HARSKIRCHEN,BAS RHIN,67183,harskirchen
67690,HATTEN,BAS RHIN,67184,hatten
67330,HATTMATT,BAS RHIN,67185,hattmatt
67360,HEGENEY,BAS RHIN,67186,hegeney
67390,HEIDOLSHEIM,BAS RHIN,67187,heidolsheim
67190,HEILIGENBERG,BAS RHIN,67188,heiligenberg
67140,HEILIGENSTEIN,BAS RHIN,67189,heiligenstein
67440,HENGWILLER,BAS RHIN,67190,hengwiller
67260,HERBITZHEIM,BAS RHIN,67191,herbitzheim
67230,HERBSHEIM,BAS RHIN,67192,herbsheim
67250,HERMERSWILLER,BAS RHIN,67193,hermerswiller
67850,HERRLISHEIM,BAS RHIN,67194,herrlisheim
67390,HESSENHEIM,BAS RHIN,67195,hessenheim
67600,HILSENHEIM,BAS RHIN,67196,hilsenheim
67150,HINDISHEIM,BAS RHIN,67197,hindisheim
67290,HINSBOURG,BAS RHIN,67198,hinsbourg
67260,HINSINGEN,BAS RHIN,67199,hinsingen
67150,HIPSHEIM,BAS RHIN,67200,hipsheim
67320,HIRSCHLAND,BAS RHIN,67201,hirschland
67270,HOCHFELDEN,BAS RHIN,67202,hochfelden
67170,HOCHSTETT,BAS RHIN,67203,hochstett
67800,HOENHEIM,BAS RHIN,67204,hoenheim
67720,HOERDT,BAS RHIN,67205,hoerdt
67250,HOFFEN,BAS RHIN,67206,hoffen
67170,HOHATZENHEIM,BAS RHIN,67207,hohatzenheim
67310,HOHENGOEFT,BAS RHIN,67208,hohengoeft
67270,HOHFRANKENHEIM,BAS RHIN,67209,hohfrankenheim
67140,LE HOHWALD,BAS RHIN,67210,le hohwald
67250,HOHWILLER,BAS RHIN,67211,hohwiller
67810,HOLTZHEIM,BAS RHIN,67212,holtzheim
67250,HUNSPACH,BAS RHIN,67213,hunspach
67117,HURTIGHEIM,BAS RHIN,67214,hurtigheim
67270,HUTTENDORF,BAS RHIN,67215,huttendorf
67230,HUTTENHEIM,BAS RHIN,67216,huttenheim
67640,ICHTRATZHEIM,BAS RHIN,67217,ichtratzheim
67400,ILLKIRCH GRAFFENSTADEN,BAS RHIN,67218,illkirch graffenstaden
67330,IMBSHEIM,BAS RHIN,67219,imbsheim
67270,INGENHEIM,BAS RHIN,67220,ingenheim
67250,INGOLSHEIM,BAS RHIN,67221,ingolsheim
67340,INGWILLER,BAS RHIN,67222,ingwiller
67880,INNENHEIM,BAS RHIN,67223,innenheim
67310,IRMSTETT,BAS RHIN,67224,irmstett
67330,ISSENHAUSEN,BAS RHIN,67225,issenhausen
67117,ITTENHEIM,BAS RHIN,67226,ittenheim
67140,ITTERSWILLER,BAS RHIN,67227,itterswiller
67370,NEUGARTHEIM ITTLENHEIM,BAS RHIN,67228,neugartheim ittlenheim
67440,JETTERSWILLER,BAS RHIN,67229,jetterswiller
67240,KALTENHOUSE,BAS RHIN,67230,kaltenhouse
67480,KAUFFENHEIM,BAS RHIN,67231,kauffenheim
67250,KEFFENACH,BAS RHIN,67232,keffenach
67230,KERTZFELD,BAS RHIN,67233,kertzfeld
67260,KESKASTEL,BAS RHIN,67234,keskastel
67930,KESSELDORF,BAS RHIN,67235,kesseldorf
67270,KIENHEIM,BAS RHIN,67236,kienheim
67840,KILSTETT,BAS RHIN,67237,kilstett
67350,KINDWILLER,BAS RHIN,67238,kindwiller
67600,KINTZHEIM,BAS RHIN,67239,kintzheim
67520,KIRCHHEIM,BAS RHIN,67240,kirchheim
67320,KIRRBERG,BAS RHIN,67241,kirrberg
67330,KIRRWILLER BOSSELSHAUSEN,BAS RHIN,67242,kirrwiller bosselshausen
67370,KLEINFRANKENHEIM,BAS RHIN,67243,kleinfrankenheim
67440,KLEINGOEFT,BAS RHIN,67244,kleingoeft
67310,KNOERSHEIM,BAS RHIN,67245,knoersheim
67230,KOGENHEIM,BAS RHIN,67246,kogenheim
67120,KOLBSHEIM,BAS RHIN,67247,kolbsheim
67880,KRAUTERGERSHEIM,BAS RHIN,67248,krautergersheim
67170,KRAUTWILLER,BAS RHIN,67249,krautwiller
67170,KRIEGSHEIM,BAS RHIN,67250,kriegsheim
67660,KUHLENDORF,BAS RHIN,67251,kuhlendorf
67240,KURTZENHOUSE,BAS RHIN,67252,kurtzenhouse
67520,KUTTOLSHEIM,BAS RHIN,67253,kuttolsheim
67250,KUTZENHAUSEN,BAS RHIN,67254,kutzenhausen
67220,LALAYE,BAS RHIN,67255,lalaye
67450,LAMPERTHEIM,BAS RHIN,67256,lampertheim
67250,LAMPERTSLOCH,BAS RHIN,67257,lampertsloch
67700,LANDERSHEIM,BAS RHIN,67258,landersheim
67360,LANGENSOULTZBACH,BAS RHIN,67259,langensoultzbach
67580,LAUBACH,BAS RHIN,67260,laubach
67630,LAUTERBOURG,BAS RHIN,67261,lauterbourg
67250,LEITERSWILLER,BAS RHIN,67262,leiterswiller
67510,LEMBACH,BAS RHIN,67263,lembach
